,symbol,date,stop,targets,trades
724,CTKB,2023-03-15,9.28,"[10.44, 11.02, 11.6]","[(Timestamp('2023-03-15 00:00:00'), 9.86, 1), (Timestamp('2023-03-15 00:00:00'), 9.28, -1)]"
725,GSM,2023-08-16,5.005,"[6.155, 6.73, 7.305000000000001]","[(Timestamp('2023-08-16 00:00:00'), 5.58, 1), (Timestamp('2023-10-02 00:00:00'), 5.005, -1)]"
726,ULCC,2023-06-06,8.47,"[10.069999999999999, 10.869999999999997, 11.669999999999996]","[(Timestamp('2023-06-06 00:00:00'), 9.27, 1), (Timestamp('2023-06-14 00:00:00'), 10.069999999999999, -0.5), (Timestamp('2023-07-25 00:00:00'), 9.42, -0.5)]"
727,BCRX,2023-09-19,7.15,"[8.0098, 8.4397, 8.8696]","[(Timestamp('2023-09-19 00:00:00'), 7.5799, 1), (Timestamp('2023-09-20 00:00:00'), 7.15, -1)]"
728,BCRX,2023-08-04,6.91,"[8.09, 8.68, 9.27]","[(Timestamp('2023-08-04 00:00:00'), 7.5, 1), (Timestamp('2023-08-07 00:00:00'), 6.91, -1)]"
729,AMC,2023-04-10,43.1,"[60.014, 68.471, 76.928]","[(Timestamp('2023-04-10 00:00:00'), 51.557, 1), (Timestamp('2023-05-04 00:00:00'), 60.014, -0.5), (Timestamp('2023-05-26 00:00:00'), 46.4, -0.5)]"
730,AMC,2023-02-22,54.4,"[69.6, 77.2, 84.80000000000001]","[(Timestamp('2023-02-22 00:00:00'), 62.0, 1), (Timestamp('2023-02-27 00:00:00'), 69.6, -0.5), (Timestamp('2023-02-28 00:00:00'), 77.2, -0.25), (Timestamp('2023-03-10 00:00:00'), 54.4, -0.25)]"
731,AMC,2023-01-18,50.6,"[72.80000000000001, 83.9, 95.0]","[(Timestamp('2023-01-18 00:00:00'), 61.7, 1), (Timestamp('2023-01-30 00:00:00'), 50.6, -1)]"
732,LMND,2023-11-03,13.16,"[19.249999999999996, 22.294999999999995, 25.339999999999993]","[(Timestamp('2023-11-03 00:00:00'), 16.205, 1), (Timestamp('2023-11-29 00:00:00'), 19.249999999999996, -0.5), (Timestamp('2023-12-22 00:00:00'), 17.12, -0.5)]"
733,LMND,2023-05-05,12.7469,"[16.2531, 18.0062, 19.7593]","[(Timestamp('2023-05-05 00:00:00'), 14.5, 1), (Timestamp('2023-05-08 00:00:00'), 16.2531, -0.5), (Timestamp('2023-05-22 00:00:00'), 18.0062, -0.25), (Timestamp('2023-06-06 00:00:00'), 19.7593, -0.25)]"
734,BKD,2023-11-20,4.65,"[5.949999999999999, 6.599999999999999, 7.249999999999998]","[(Timestamp('2023-11-20 00:00:00'), 5.3, 1), (Timestamp('2023-12-14 00:00:00'), 5.949999999999999, -0.5), (Timestamp('2024-01-08 00:00:00'), 5.65, -0.5)]"
735,BKD,2023-08-09,3.86,"[5.380000000000001, 6.140000000000001, 6.9]","[(Timestamp('2023-08-09 00:00:00'), 4.62, 1), (Timestamp('2023-09-27 00:00:00'), 3.92, -1)]"
736,BKD,2023-04-12,3.24,"[4.879999999999999, 5.699999999999998, 6.519999999999998]","[(Timestamp('2023-04-12 00:00:00'), 4.06, 1), (Timestamp('2023-05-31 00:00:00'), 3.45, -1)]"
737,SAVA,2023-08-25,17.46,"[20.799999999999997, 22.469999999999995, 24.139999999999993]","[(Timestamp('2023-08-25 00:00:00'), 19.13, 1), (Timestamp('2023-08-29 00:00:00'), 20.799999999999997, -0.5), (Timestamp('2023-08-30 00:00:00'), 22.469999999999995, -0.25), (Timestamp('2023-09-22 00:00:00'), 17.46, -0.25)]"
738,ETNB,2023-12-05,8.71,"[9.55, 9.97, 10.39]","[(Timestamp('2023-12-05 00:00:00'), 9.13, 1), (Timestamp('2023-12-05 00:00:00'), 9.55, -0.5), (Timestamp('2023-12-06 00:00:00'), 9.97, -0.25), (Timestamp('2023-12-13 00:00:00'), 10.39, -0.25)]"
739,ETNB,2023-03-23,13.35,"[18.229799999999997, 20.6697, 23.1096]","[(Timestamp('2023-03-23 00:00:00'), 15.7899, 1), (Timestamp('2023-05-09 00:00:00'), 18.229799999999997, -0.5), (Timestamp('2023-05-11 00:00:00'), 17.59, -0.5)]"
740,METC,2023-11-14,17.85,"[21.65, 23.549999999999997, 25.449999999999996]","[(Timestamp('2023-11-14 00:00:00'), 19.75, 1), (Timestamp('2023-11-15 00:00:00'), 17.85, -1)]"
741,METC,2023-11-10,12.15,"[20.89, 25.259999999999998, 29.629999999999995]","[(Timestamp('2023-11-10 00:00:00'), 16.52, 1), (Timestamp('2023-12-29 00:00:00'), 17.18, -1)]"
742,METC,2023-10-18,10.21,"[14.93, 17.29, 19.65]","[(Timestamp('2023-10-18 00:00:00'), 12.57, 1), (Timestamp('2023-11-09 00:00:00'), 14.93, -0.5), (Timestamp('2023-11-10 00:00:00'), 17.29, -0.25), (Timestamp('2023-11-13 00:00:00'), 19.65, -0.25)]"
743,METC,2023-09-28,9.625,"[12.195, 13.48, 14.765]","[(Timestamp('2023-09-28 00:00:00'), 10.91, 1), (Timestamp('2023-10-04 00:00:00'), 9.625, -1)]"
744,METC,2023-05-05,7.79,"[9.59, 10.489999999999998, 11.389999999999997]","[(Timestamp('2023-05-05 00:00:00'), 8.69, 1), (Timestamp('2023-05-05 00:00:00'), 9.59, -0.5), (Timestamp('2023-05-31 00:00:00'), 7.79, -0.5)]"
745,AMAM,2023-12-14,12.04,"[15.32, 16.96, 18.6]","[(Timestamp('2023-12-14 00:00:00'), 13.68, 1), (Timestamp('2024-01-08 00:00:00'), 15.32, -0.5), (Timestamp('2024-01-09 00:00:00'), 16.96, -0.25), (Timestamp('2024-01-10 00:00:00'), 18.6, -0.25)]"
746,AMAM,2023-10-16,13.0242,"[16.8158, 18.711599999999997, 20.6074]","[(Timestamp('2023-10-16 00:00:00'), 14.92, 1), (Timestamp('2023-10-16 00:00:00'), 13.0242, -1)]"
747,AMAM,2023-05-18,13.06,"[15.9, 17.32, 18.740000000000002]","[(Timestamp('2023-05-18 00:00:00'), 14.48, 1), (Timestamp('2023-05-19 00:00:00'), 13.06, -1)]"
748,AMAM,2023-02-21,2.115,"[5.3648, 6.989699999999999, 8.6146]","[(Timestamp('2023-02-21 00:00:00'), 3.7399, 1), (Timestamp('2023-02-21 00:00:00'), 5.3648, -0.5), (Timestamp('2023-02-23 00:00:00'), 6.989699999999999, -0.25), (Timestamp('2023-03-06 00:00:00'), 8.6146, -0.25)]"
749,EYPT,2023-12-07,17.31,"[27.570000000000004, 32.7, 37.83000000000001]","[(Timestamp('2023-12-07 00:00:00'), 22.44, 1), (Timestamp('2024-01-23 00:00:00'), 24.91, -1)]"
